ID3v2.3,MP3,In The Beginning (ft. Nathan Nicholson),,,,,,<int Value>,,,<map[string]interface {} Value>,7686600f0dfdad1247c537382bcab9152bed0769,
ID3v2.3,MP3,Leave Your Light On (ft. Young Galaxy),,,,,,<int Value>,,,<map[string]interface {} Value>,99c123264da81fc1a08a64613d4153e6383d1b3e,
ID3v2.3,MP3,Metronomy - Im Aquarius (Claptone Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,567855be372107fdbad67379832d3b84830648d6,
ID3v2.3,MP3,No Eyes ft. Jaw,,,,,,<int Value>,,,<map[string]interface {} Value>,d0c145a9602c68a7db9e69e5df17b7585e340b07,
ID3v2.3,MP3,Puppet Theatre feat. Peter, Björn and John,,,,,,<int Value>,,,<map[string]interface {} Value>,7e0890cdbb0db2a88fc9e36179eea6cbf5378120,
ID3v2.3,MP3,Sirens Of Lesbos - Long Days Hot Nights (Claptone Remix),,,,,,<int Value>,,,<map[string]interface {} Value>,b7cadf8b0c907f7d57ef28a01870c7c2502e9c53,
ID3v2.3,MP3,The Magician - When The Night Is Over (Claptone Remix) Parlophone,,,,,,<int Value>,,,<map[string]interface {} Value>,d6c37f18f79e0f51b9e552415ec2769d096b0cc1,
ID3v2.3,MP3,The Music Got Me (Radio Edit),,,,,,<int Value>,,,<map[string]interface {} Value>,4009a05c4176f9a48d546e5c72ed01aad05a2183,
ID3v2.3,MP3,The Only Thing,,,,,,<int Value>,,,<map[string]interface {} Value>,a672f1bac3889fe90d97ef05ffb6044347098833,
ID3v2.3,MP3,United  Exploited,,,,,,<int Value>,,,<map[string]interface {} Value>,83161811df1595ffbe236ef171721d254f1b67a7,
ID3v2.3,MP3,Wrong  Exploited,,,,,,<int Value>,,,<map[string]interface {} Value>,20bb30954be46cda714e4be3bbda7a6c0ceba26b,

ID3v2.3,MP3,DJ Anna - Six Figures [Kraftek],,,,,,<int Value>,,,<map[string]interface {} Value>,71dc7497bc9cdb141f2dc7ede32d87c63699d75b,
ID3v2.3,MP3,Pleasurekraft, Format B - Sexus (DJ Anna Remix)[Kraftek],,,,,,<int Value>,,,<map[string]interface {} Value>,5bfb4a787c6f84e2f0a129c5c2aff124ba6a99e1,
